pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank
"Kirby, Zach",813716.0,WAS_WIL3,Slider,102,44,9,24,36,4,23,32,1,1,8,2360.91081,0.1682785016788221,0.2045454545454545,0.2352941176470588,0.1111111111111111,0.1739130434782608,73.7784628125,0.03125,0.03125,0.25,-0.2778350245010055,0.0009040751697262718,-0.6874920611325614,0.020168267105384823,-0.7347686491471055,-0.010668840785615972,-0.17516812645160384,-0.007650117586520894,-1.5913072174686442,0.9372799510890314,-1.6240022274956327,0.3881641404093237,0.2764532357512443,0.01358795299040941,-0.6583000874411116,0.19999617466522177,1.5417816030569604,67.38270446212863,95.14237855946399,30,14
"Maietta, Dante",1000137704.0,WIN_CIT29,Changeup,112,53,27,34,44,15,34,19,0,0,4,1437.90725,0.1508218221560644,0.5094339622641509,0.3035714285714285,0.3409090909090909,0.4411764705882353,75.67932894736842,0.0,0.0,0.2105263157894736,2.3716537763372294,-0.007717361388201344,0.39587350121629683,-0.011613345031681285,1.6139631497401095,0.023434744934226388,2.0172024774612076,0.08809728379816331,-1.0908679574336742,0.642521226928434,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,-1.0519473586976613,0.3195889712038604,1.4906255862415019,66.80594967403174,94.9748743718593,31,6
"Nakata, Yuto",1000432352.0,QUE_CAP,Slider,57,26,11,19,14,5,14,14,0,0,2,1076.19115,0.1460584100284625,0.4230769230769231,0.3333333333333333,0.3571428571428571,0.3571428571428571,76.87079642857144,0.0,0.0,0.1428571428571428,1.6212089336893336,-0.005275413870225091,0.8681097719837492,-0.025466868270915266,1.7798861182643237,0.025843946437197982,1.32787200733141,0.05799215417618467,-0.7771914214001455,0.4577657472046857,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,-1.726771252280316,0.5246051938415259,1.4717788253151542,66.59346323976536,94.80737018425461,32,15
"Bell, Brendan",681141.0,NEW_ENG23,Fastball,62,20,1,11,5,1,19,16,1,0,2,1214.26553,0.2278937173437344,0.05,0.1774193548387097,0.2,0.0526315789473684,75.89159562500001,0.0625,0.0,0.125,-1.6208389117332125,0.005274209818779873,-1.6057989497141247,0.047107717988813566,0.17375178294992735,0.002522875888432945,-1.1700439331126173,-0.05109932869082733,-1.0349847065642555,0.6096059921663465,-1.2782342058591554,0.30551970518183774,-0.701806877583555,-0.03449450984010931,-1.904849779753516,0.5787066970375764,1.4631433595508505,66.49610330955468,94.63986599664992,33,3
"Foy, Corbin",813822.0,LAK_ERI24,Fastball,67,22,4,21,16,6,19,16,1,0,6,1141.7586,0.157967525244071,0.1818181818181818,0.3134328358208955,0.375,0.3157894736842105,71.3599125,0.0625,0.0,0.375,-0.4753355961528006,0.001546742029881213,0.5523458177989455,-0.016203616910949868,1.9624013836409602,0.028494068090466743,0.9886488549254313,0.04317726144115836,-2.2280367096422875,1.3123136219793072,-1.2782342058591554,0.30551970518183774,-0.701806877583555,-0.03449450984010931,0.5882496048712927,-0.17871434770713282,1.4616389242644592,66.47914166342147,94.47236180904522,34,4
"Sesar, Jorden",813853.0,SUS_COU1,Curveball,76,23,3,24,28,4,16,17,0,0,5,1252.91027,0.1916094969880025,0.1304347826086956,0.3157894736842105,0.1428571428571428,0.25,73.70060411764706,0.0,0.0,0.2941176470588235,-0.9218586277133815,0.0029997279745793432,0.5897389176366199,-0.01730058088778788,-0.4102970662553087,-0.005957513402027082,0.44897565791591937,0.019608113908161945,-1.6118050036750298,0.9493531471645925,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,-0.2183413725073223,0.06633363735733207,1.451350597911551,66.36314667681121,94.30485762144055,35,4
"Boies, Emiles",1000429129.0,QUE_CAP,Changeup,122,59,16,27,39,5,27,38,4,0,5,2857.72479,0.1696864629892329,0.2711864406779661,0.221311475409836,0.1282051282051282,0.1851851851851851,75.20328394736843,0.1052631578947368,0.0,0.131578947368421,0.30127682118985205,-0.0009803547761517786,-0.9093565848721012,0.026676884773807964,-0.5600531814361377,-0.008131972194452719,-0.08270238061937851,-0.0036118610687901173,-1.2161958819904606,0.7163393744923813,-0.8050779657250289,0.19242732013369923,-0.701806877583555,-0.03449450984010931,-1.8392419012107584,0.5587745642811368,1.4469994458015214,66.31408992905365,94.13735343383584,36,7
"Kaminer, Brandon",690510.0,DOW_EAS1,Four-Seam,95,40,4,17,19,4,26,30,3,0,8,2188.17975,0.1675264505277531,0.1,0.1789473684210526,0.2105263157894736,0.1538461538461538,72.939325,0.1,0.0,0.2666666666666666,-1.1863376540992632,0.0038603427264390024,-1.581553746270988,0.046396460700605706,0.2813397288561538,0.004085052862991353,-0.3397774761749064,-0.014839101716986686,-1.8122262491941112,1.0674012607753314,-0.8633125798953823,0.2063463829088546,-0.701806877583555,-0.03449450984010931,-0.4920934617994583,0.14950143834890803,1.428257326766034,66.1027832721692,93.96984924623115,37,2
"Widener, Jacob",683179.0,SUS_COU1,Sinker,65,34,10,19,12,1,16,22,2,0,5,1611.72257,0.1627182645929801,0.2941176470588235,0.2923076923076923,0.0833333333333333,0.0625,73.26011681818181,0.0909090909090909,0.0,0.2272727272727272,0.5005495814207757,-0.001628788337943204,0.21715023566430905,-0.00637031931344817,-1.0186812841774284,-0.014791252246256261,-1.0890929535611902,-0.047563956560877856,-1.7277716854710885,1.0176575227424711,-0.963899640735085,0.23038840042957784,-0.701806877583555,-0.03449450984010931,-0.8849454860433675,0.26885263327837733,1.4120497301517916,65.920051903843,93.80234505862647,38,2
"Foster, Kobe",816330.0,WAS_WIL3,Changeup,115,72,34,51,38,14,41,31,2,0,9,2265.20967,0.1916159239839947,0.4722222222222222,0.4434782608695652,0.3684210526315789,0.3414634146341463,73.07127967741935,0.064516129032258,0.0,0.2903225806451613,2.048282819397916,-0.0066651122943208185,2.6157946140587693,-0.07673695079802806,1.8951589174495678,0.027517707481367722,1.1992530293681676,0.05237497755159598,-1.777486663952109,1.0469396450677921,-1.2559265915600286,0.30018780613490337,-0.701806877583555,-0.03449450984010931,-0.2561872834693681,0.07783149002897831,1.3869550533321793,65.63712379660456,93.63484087102178,39,8
"Wiltse, Ryan",813813.0,EVA_OTT,Changeup,107,64,24,33,33,10,32,32,2,1,8,2385.63366,0.1874433373676146,0.375,0.308411214953271,0.303030303030303,0.3125,74.551051875,0.0625,0.03125,0.25,1.2034192628874592,-0.003915926281435792,0.47266706300464967,-0.013866160960304403,1.226809556516942,0.017813274760625997,0.9616651950749558,0.041998804064508545,-1.387908413283322,0.8174780554238765,-1.2782342058591554,0.30551970518183774,0.2764532357512443,0.01358795299040941,-0.6583000874411116,0.19999617466522177,1.3786118798447398,65.54305929439434,93.46733668341709,40,9
"Moreno, Jose",1000306184.0,DOW_EAS1,Changeup,52,22,9,15,13,4,10,12,0,0,3,910.02605,0.1737566795073392,0.4090909090909091,0.2884615384615384,0.3076923076923077,0.4,75.83550416666667,0.0,0.0,0.25,1.4996701203651521,-0.004879926571668205,0.15612277913435996,-0.004580017848685584,1.2744592295290247,0.018505148012761437,1.6794305470976072,0.0733457702833938,-1.0497518526497753,0.6183038412107177,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,-0.6583000874411116,0.19999617466522177,1.3370050555484412,65.07396618229839,93.2998324958124,41,10
"Quigley, Michael",808828.0,NEW_ENG23,Fastball,59,27,8,17,16,2,13,17,2,0,5,1228.98527,0.1563011259345201,0.2962962962962963,0.288135593220339,0.125,0.1538461538461538,72.29325117647059,0.1176470588235294,0.0,0.2941176470588235,0.5194820980932792,-0.0016903947471955303,0.15095096078436582,-0.004428297385570156,-0.592812331631944,-0.008607635055295828,-0.3397774761749064,-0.014839101716986686,-1.982317504040629,1.1675850098799303,-0.6680553441477247,0.15967658419215672,-0.701806877583555,-0.03449450984010931,-0.2183413725073223,0.06633363735733207,1.3295352926842616,64.98974888458724,93.1323283082077,42,5
"Messina, Chris",10179238.0,FDU_KNI,Changeup,68,24,4,16,19,1,17,16,1,0,3,1205.06358,0.2520614950225143,0.1666666666666666,0.2352941176470588,0.0526315789473684,0.0588235294117647,75.31647375,0.0625,0.0,0.1875,-0.6070026439206644,0.0019751866033178417,-0.6874920611325614,0.020168267105384823,-1.3324794597372587,-0.019347601755384997,-1.119251161629369,-0.04888105598183943,-1.1863965078875773,0.6987875431457831,-1.2782342058591554,0.30551970518183774,-0.701806877583555,-0.03449450984010931,-1.2815749335973137,0.3893514358513991,1.313078970310389,64.80421327578807,92.96482412060301,43,11
"Cameron, Wyatt",1000179557.0,SCH_BOO,Four-Seam,52,19,5,18,11,3,9,11,0,0,2,848.19105,0.1808337440793171,0.2631578947368421,0.3461538461538461,0.2727272727272727,0.3333333333333333,77.10827727272728,0.0,0.0,0.1818181818181818,0.2315085550220456,-0.0007533288380417363,1.0715346270835737,-0.031434539820123716,0.9170866819384083,0.013316098621745688,1.1325617074613012,0.049462367449957405,-0.7146700603522488,0.4209406655474745,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,-1.3382362832478778,0.406565550504688,1.2944108792624003,64.5937412420604,92.79731993299832,44,3
"Cerda, Junior",693702.0,EVA_OTT,Sinker,54,22,2,13,17,1,11,20,0,0,8,1450.5146,0.1647753587013808,0.0909090909090909,0.2407407407407407,0.0588235294117647,0.0909090909090909,72.52573,0.0,0.0,0.4,-1.2653378827599813,0.004117409470500979,-0.6010697370705443,0.01763298180670149,-1.2691924327335953,-0.018428674123291803,-0.8560522548525373,-0.03738637012617486,-1.9211130203125262,1.1315355689640778,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,0.8375595433337738,-0.2544564521816038,1.2793285296069101,64.42369638866738,92.62981574539364,45,3
"Long, Maddox",1000248716.0,WAS_WIL3,Slider,145,56,20,45,47,6,31,28,4,1,5,2096.33501,0.1738220630859974,0.3571428571428571,0.3103448275862069,0.1276595744680851,0.1935483870967742,74.86910750000001,0.1428571428571428,0.0357142857142857,0.1785714285714285,1.0482402423039052,-0.0034109737484569074,0.5033479628392354,-0.014766215837851811,-0.5656292070013813,-0.008212936085660056,-0.014098762743855586,-0.0006157352653124049,-1.3041742045953522,0.7681586065066623,-0.3891164359367855,0.09300544316830267,0.416204680513358,0.02045687625191206,-1.3706141973339148,0.41640218744942464,1.2710172524390206,64.3299914991903,92.46231155778895,46,16
"Riedel, Caleb",1000120428.0,SCH_BOO,Fastball,82,42,12,34,36,10,21,26,3,2,9,1897.74009,0.2416575461602073,0.2857142857142857,0.4146341463414634,0.2777777777777778,0.4761904761904761,72.99000346153846,0.1153846153846153,0.0769230769230769,0.3461538461538461,0.42752415996969195,-0.0013911636165413776,2.158121048226543,-0.06331063907077387,0.9687071610348309,0.014065627978225744,2.3044235066819554,0.10064108780732103,-1.7988841777421534,1.0595427806901283,-0.693088323089733,0.16565989171993872,1.706218016779027,0.08386232174270596,0.3005842912607372,-0.09131961177505078,1.2677502954759539,64.29315843070194,92.29480737018424,47,6
"Shears, Tanner",808632.0,SCH_BOO,Fastball,91,25,9,29,16,5,19,14,0,0,5,1033.45008,0.1844799719988822,0.36,0.3186813186813186,0.3125,0.2631578947368421,73.81786285714286,0.0,0.0,0.3571428571428571,1.073068885597274,-0.0034917661537335297,0.6356242232982336,-0.018646672214676984,1.3235979548227341,0.0192186423040261,0.5569102973178217,0.024321943414761224,-1.580934404346913,0.9311703641603316,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,0.4101710773980916,-0.12461284451108201,1.264273732796327,64.25396217781879,92.12730318257957,48,7
"Morin, Jacob",822351.0,QUE_CAP,Slider,85,36,11,26,23,7,23,20,2,0,6,1467.59374,0.2064209840154713,0.3055555555555556,0.3058823529411765,0.3043478260869565,0.3043478260869565,73.379687,0.1,0.0,0.3,0.5999452939514183,-0.001952221986517915,0.43254125871118293,-0.012689030365551263,1.240275768455139,0.01800880415796862,0.8947926467498639,0.0390782792615068,-1.6962925548717716,0.9991163148194734,-0.8633125798953823,0.2063463829088546,-0.701806877583555,-0.03449450984010931,-0.15968021051614997,0.04851196571627998,1.2619259846719049,64.22749266247536,91.95979899497488,49,17
"Villers, Ian",677351.0,QUE_CAP,Splitter,64,42,17,23,39,16,26,20,2,0,3,1542.37631,0.2194221710498644,0.4047619047619047,0.359375,0.4102564102564102,0.6153846153846154,77.11881550000001,0.1,0.0,0.15,1.4620509638600476,-0.004757513836400595,1.2813165089052694,-0.03758870110524498,2.3227520357948306,0.03372635955974094,3.4462375674610564,0.1505075332837267,-0.7118956710558602,0.4193065502519016,-0.8633125798953823,0.2063463829088546,-0.701806877583555,-0.03449450984010931,-1.6555398412910352,0.5029645925631056,1.2360106937855746,63.93531260167167,91.79229480737018,50,3
"Hill, Kaleb",1000371973.0,OTT_TIT,Curveball,179,74,22,56,54,8,48,43,4,0,11,3187.95968,0.1981666297192049,0.2972972972972973,0.3128491620111732,0.1481481481481481,0.1666666666666666,74.13859720930232,0.0930232558139534,0.0,0.2558139534883721,0.528180821969835,-0.001718700394689843,0.5430845845058165,-0.015931929371062633,-0.3562184691066755,-0.005172292171428928,-0.23461039162946318,-0.010246139633633545,-1.4964949696501675,0.8814355371239486,-0.9405073010049225,0.22479723356429357,-0.701806877583555,-0.03449450984010931,-0.6003210319847206,0.18238173176418201,1.2210509310415,63.766649845488686,91.62479061976549,51,5
"Plumadore, Carson",1000207816.0,WIN_CIT29,Sinker,76,33,7,19,39,8,14,23,1,0,10,1672.76786,0.148842666004207,0.2121212121212121,0.25,0.2051282051282051,0.5714285714285714,72.72903739130435,0.0434782608695652,0.0,0.4347826086956521,-0.2120015006170736,0.0006898528830079575,-0.45415178616511437,0.013322996798939796,0.2261664232632172,0.003283936465781914,3.0856647061623925,0.13476023471223017,-1.8675884724247647,1.1000096102581862,-1.4887016972900549,0.3558250135811771,-0.701806877583555,-0.03449450984010931,1.1844255446728766,-0.35983677145043264,1.2135603634087813,63.68219798592896,91.4572864321608,52,4
"Colon, Jeffrey",681738.0,TRO_AIG,Sinker,56,27,5,11,6,2,15,17,4,0,3,1256.83128,0.1685786313614986,0.1851851851851851,0.1964285714285714,0.3333333333333333,0.1333333333333333,73.93125176470589,0.2352941176470588,0.0,0.1764705882352941,-0.44607625220438707,0.0014515321246730754,-1.3041770735465272,0.03825933862956092,1.536532431095476,0.022310450899506312,-0.5080448114476157,-0.02218784105035172,-1.551082612073836,0.9135876585114893,0.6336595608366605,-0.1514554072524961,-0.701806877583555,-0.03449450984010931,-1.3915646123307615,0.4227670701783716,1.1902382922006443,63.41925499163459,91.28978224455612,53,5
"Pindel, Buddie",1000054422.0,SCH_BOO,Splitter,80,42,9,16,32,3,24,28,4,1,7,2080.01332,0.2220367531797315,0.2142857142857142,0.2,0.09375,0.125,74.28619,0.1428571428571428,0.0357142857142857,0.25,-0.1931919223645223,0.0006286465153741555,-1.2475087210544324,0.03659691584085283,-0.912214046041057,-0.013245347948516149,-0.5764034164021536,-0.025173266404531255,-1.4576383528645995,0.858548989837249,-0.3891164359367855,0.09300544316830267,0.416204680513358,0.02045687625191206,-0.6583000874411116,0.19999617466522177,1.170814431925865,63.20026209276959,91.12227805695142,54,4
"Cartwright, Eli",1000304859.0,GAT_GRI,Four-Seam,121,46,13,30,41,6,24,30,3,0,7,2262.94306,0.1780697479724498,0.2826086956521739,0.2479338842975206,0.1463414634146341,0.25,75.43143533333334,0.1,0.0,0.2333333333333333,0.40053650421603043,-0.001303345784718963,-0.48693513058202914,0.014284728990754407,-0.3746843315476721,-0.005440416494072199,0.44897565791591937,0.019608113908161945,-1.1561306787266157,0.6809609697699766,-0.8633125798953823,0.2063463829088546,-0.701806877583555,-0.03449450984010931,-0.8245067130827658,0.2504909109815358,1.130452834440383,62.74520819971597,90.95477386934674,55,4
"Dima, Josh",1000098214.0,GAT_GRI,Fastball,93,31,15,35,21,9,17,14,1,0,6,1016.37367,0.1955658300370557,0.4838709677419355,0.3763440860215054,0.4285714285714285,0.5294117647058824,72.59811928571428,0.0714285714285714,0.0,0.4285714285714285,2.1495107109613816,-0.006994507853468336,1.550567350383163,-0.04548744379084047,2.5099471797708675,0.03644443305027299,2.7409994710974943,0.11970766990124086,-1.9020551603650018,1.120310489454986,-1.1794433425344477,0.2819070094025561,-0.701806877583555,-0.03449450984010931,1.1224851872908939,-0.3410188572952846,1.1303742830293535,62.74432257754984,90.78726968174205,56,8
"Long, Jalon",809215.0,NEW_YOR13,Slider,78,31,8,24,19,6,18,17,1,1,3,1327.21689,0.2185121292459018,0.2580645161290322,0.3076923076923077,0.3157894736842105,0.3333333333333333,78.07158176470588,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1872469668080605,-0.0006093016299934289,0.4612600617840993,-0.013531525172498338,1.35721918791843,0.019706822608575605,1.1325617074613012,0.049462367449957405,-0.4610617823619079,0.27156538981116374,-1.3189127966399175,0.3152425799144832,1.1396239239878316,0.05601365548792591,-1.3915646123307615,0.4227670701783716,1.1206170586479856,62.63431546146043,90.61976549413735,57,18
"Lawson, Nathan",1000569348.0,FLO_Y'A,Sinker,55,24,5,12,8,0,13,15,2,1,2,1157.06007,0.190927184402789,0.2083333333333333,0.2181818181818181,0.0,0.0,77.137338,0.1333333333333333,0.0666666666666666,0.1333333333333333,-0.24491826255903967,0.0007969640263671151,-0.9590152901855912,0.028133672552884504,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,-0.7070192697017827,0.41643434985435,-0.4944933568164735,0.11819231866620306,1.3851480308640147,0.0680814108649972,-1.8217464669326893,0.5534593288794195,1.0879849114988198,62.26640669362071,90.45226130653266,58,6
"Williams, Pierce",1000337420.0,NEW_ENG23,Fastball,93,43,11,28,19,5,28,30,2,0,7,2284.04983,0.2284796092364569,0.2558139534883721,0.3010752688172043,0.2631578947368421,0.1785714285714285,76.13499433333332,0.0666666666666666,0.0,0.2333333333333333,0.16768952085304464,-0.0005456617008558072,0.35626658818418944,-0.010451436630971382,0.8192794583872923,0.011895937735783485,-0.13695524169440873,-0.005981246270519912,-0.970905354916369,0.5718632540457413,-1.2321318029742925,0.2945004471515065,-0.701806877583555,-0.03449450984010931,-0.8245067130827658,0.2504909109815358,1.0772776954721108,62.14568896587287,90.28475711892797,59,9
"Calderon, Jean",703300.0,LAK_ERI24,Fastball,64,19,3,15,10,1,14,16,2,0,6,1156.29522,0.2367125631154646,0.1578947368421052,0.234375,0.1,0.0714285714285714,72.26845125,0.125,0.0,0.375,-0.683230934733638,0.002223233461623258,-0.7020758283180264,0.020596096499537624,-0.8483337031592344,-0.012317805369872084,-1.0158515911098995,-0.04436528653854264,-1.9888465576253118,1.1714306224413087,-0.5866981625862004,0.14023083472686587,-0.701806877583555,-0.03449450984010931,0.5882496048712927,-0.17871434770713282,1.0645888376736785,62.002629362207344,90.11725293132329,60,10
"Mannering, Shawn",1000457814.0,DOW_EAS1,Sinker,59,18,4,15,10,1,15,15,2,1,4,1122.70383,0.2553833534198337,0.2222222222222222,0.2542372881355932,0.1,0.0666666666666666,74.84692199999999,0.1333333333333333,0.0666666666666666,0.2666666666666666,-0.12422346877183119,0.00040422316738353867,-0.38691814761517235,0.011350630778438696,-0.8483337031592344,-0.012317805369872084,-1.0549136510839217,-0.04607124388378811,-1.3100149605538376,0.7715988117662103,-0.4944933568164735,0.11819231866620306,1.3851480308640147,0.0680814108649972,-0.4920934617994583,0.14950143834890803,1.0607397843384805,61.9592334905404,89.9497487437186,61,7
"Lefebvre, Charles",1000429097.0,TRO_AIG,Slider,66,20,5,23,13,0,8,12,1,0,5,858.88176,0.139225899343804,0.25,0.3484848484848485,0.0,0.0,71.57348,0.0833333333333333,0.0,0.4166666666666667,0.11716611880258532,-0.0003812585505836126,1.1085209643744522,-0.03251957101088893,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,-2.171810992477348,1.2791966745691579,-1.0477221914348374,0.2504234150301805,-0.701806877583555,-0.03449450984010931,1.0037661689754276,-0.30495118849791775,1.0601604283544372,61.952701583667846,89.7822445561139,62,19
"MacMillan, Blake",832350.0,TRO_AIG,Four-Seam,86,41,12,24,22,6,17,25,3,0,6,1895.11062,0.2023331090810183,0.2926829268292683,0.2790697674418604,0.2727272727272727,0.3529411764705882,75.80442479999999,0.12,0.0,0.24,0.48808182653888355,-0.0015882182635575271,0.007102245747279035,-0.00020835148124217777,0.9170866819384083,0.013316098621745688,1.2934054838249205,0.05648689769508575,-1.0579340886166981,0.6231231781952352,-0.6420210460480369,0.15345394436326365,-0.701806877583555,-0.03449450984010931,-0.758024062826104,0.23029301645501019,1.0403820557454315,61.729711761294475,89.61474036850922,63,5
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Four-Seam,84,25,8,28,20,7,18,17,2,0,4,1290.75931,0.1655817966332792,0.32,0.3333333333333333,0.35,0.3888888888888889,75.92701823529411,0.1176470588235294,0.0,0.2352941176470588,0.7254678794901147,-0.0023606724798608332,0.8681097719837492,-0.025466868270915266,1.7068800121136696,0.024783897775890483,1.588285740491556,0.06936520314448771,-1.0256590288855818,0.6041131680136077,-0.6680553441477247,0.15967658419215672,-0.701806877583555,-0.03449450984010931,-0.8049529924190418,0.24455035376785184,1.040167156303109,61.72728889317388,89.44723618090453,64,6
"Armstrong, Andrew",803262.0,NEW_YOR13,Slider,68,29,11,20,31,5,11,13,1,0,4,979.55623,0.2234847349667657,0.3793103448275862,0.2941176470588235,0.1612903225806451,0.4545454545454545,75.35047923076924,0.0769230769230769,0.0,0.3076923076923077,1.2408762678559029,-0.004037811375603108,0.24586903873722457,-0.00721281412039522,-0.22189421167297468,-0.0032219039534915925,2.12686868861822,0.09288673623802353,-1.177443916581368,0.6935144668664257,-1.1186489651038583,0.2673761196922289,-0.701806877583555,-0.03449450984010931,-0.08296946022000175,0.02520670280105807,1.030016986308137,61.6128515403652,89.27973199329983,65,20
"Foster, Kobe",816330.0,WAS_WIL3,Fastball,224,112,33,69,71,17,54,73,8,1,20,5504.39963,0.185287615293041,0.2946428571428571,0.3080357142857143,0.2394366197183098,0.3148148148148148,75.40273465753424,0.1095890410958904,0.0136986301369863,0.273972602739726,0.5051136702614684,-0.001643639883030818,0.46670894183141604,-0.013691373517566422,0.5768277493028353,0.00837553891987717,0.9806536964512166,0.042828088885113975,-1.1636866789603721,0.6854114539076591,-0.7572138992836415,0.18098699456507814,-0.27298052653268406,-0.013417265859607954,-0.4192357628880479,0.12736675941572917,1.0162165564332524,61.457259598231616,89.11222780569514,66,11
"Cooper, Garrett",1000327042.0,NEW_YOR13,Changeup,109,47,14,30,24,4,23,25,4,1,5,1899.5705,0.2219665804416189,0.2978723404255319,0.2752293577981651,0.1666666666666666,0.1739130434782608,75.98282,0.16,0.04,0.2,0.5331779612180687,-0.0017349610858035955,-0.053834066725550744,0.0015792761814607567,-0.16694337908646067,-0.002424017864335409,-0.17516812645160384,-0.007650117586520894,-1.010968150172024,0.5954602404513221,-0.19943797835334576,0.047669067272081644,0.5503660674849882,0.027051042582954654,-1.1569199643660733,0.3514803836141636,1.0114309135653228,61.403304216049364,88.94472361809045,67,12
"Toribio, Noe",672848.0,TRO_AIG,Slider,82,36,7,18,27,2,11,22,2,0,7,1641.58245,0.1795327270787463,0.1944444444444444,0.2195121951219512,0.074074074074074,0.1818181818181818,74.6173840909091,0.0909090909090909,0.0,0.3181818181818182,-0.3656130563462479,0.0011897048853506907,-0.9379060147561625,0.027514410848886783,-1.1133188291875364,-0.01616538939980303,-0.11032201898484792,-0.0048180935351252625,-1.3704451924719692,0.8071922183659898,-0.963899640735085,0.23038840042957784,-0.701806877583555,-0.03449450984010931,0.021636108365654345,-0.00657320117424435,1.0042335405805232,61.32215795820686,88.77721943048577,68,21
"Tokar, Heitor",677573.0,OTT_TIT,Slider,80,46,9,23,20,5,24,30,4,1,5,2317.42699,0.1882352141772863,0.1956521739130435,0.2875,0.25,0.2083333333333333,77.24756633333332,0.1333333333333333,0.0333333333333333,0.1666666666666666,-0.35511785688649017,0.001155553506308639,0.14086591500187398,-0.0041324424824949755,0.6847945260045081,0.009943216517585457,0.10718263314322798,0.004680987137264195,-0.6779995588676816,0.39934174017306445,-0.4944933568164735,0.11819231866620306,0.3416705766402298,0.016793450512443936,-1.4893332156493817,0.4524698562467917,0.9984446802771665,61.25689187406999,88.60971524288107,69,22
"Maher, Adam",1000133555.0,TRI_VAL,Four-Seam,72,30,6,19,22,3,19,21,2,2,8,1558.0331,0.22076951975609,0.2,0.2638888888888889,0.1363636363636363,0.1578947368421052,74.19205238095239,0.0952380952380952,0.0952380952380952,0.3809523809523809,-0.3173351388313641,0.0010326085417572588,-0.2337748598069703,0.0068580192872972805,-0.47666625366499454,-0.0069211940032157205,-0.30656681789739815,-0.013388692638033068,-1.4824218763087178,0.8731464851458347,-0.916001040335227,0.21893982065780496,2.2795572773415462,0.11204251973861434,0.6476091140290255,-0.19674818210581616,0.9949613846242435,61.21761971076948,88.44221105527639,70,7
"Wehrle, Tyler",806332.0,WIN_CIT29,Four-Seam,132,54,22,45,42,12,26,24,2,0,7,1820.45703,0.1649447910200094,0.4074074074074074,0.3409090909090909,0.2857142857142857,0.4615384615384615,75.85237625,0.0833333333333333,0.0,0.2916666666666667,1.4850404483909447,-0.004832321619064134,0.9883153681791003,-0.028993219640902086,1.04982505675778,0.015243459824122967,2.184232552915735,0.0953919882834889,-1.0453099549570852,0.6156875634697232,-1.0477221914348374,0.2504234150301805,-0.701806877583555,-0.03449450984010931,-0.24278352333697664,0.07375933387443687,0.982185709381877,61.073581290151495,88.2747068676717,71,8
"Brown, Ethan",690384.0,WAS_WIL3,Four-Seam,50,26,3,12,16,2,13,22,3,0,6,1647.03544,0.2128719232332207,0.1153846153846153,0.24,0.125,0.1538461538461538,74.86524727272727,0.1363636363636363,0.0,0.2727272727272727,-1.0526449594426641,0.003425306698026429,-0.6128231731429782,0.01797778060732241,-0.592812331631944,-0.008607635055295828,-0.3397774761749064,-0.014839101716986686,-1.305190483040478,0.7687571945108415,-0.4609643365365731,0.11017831282596209,-0.701806877583555,-0.03449450984010931,-0.4316546888388565,0.13113971605206648,0.973537064081827,60.97607276822435,88.107202680067,72,9
"Darden, Nathan",1000439869.0,FLO_Y'A,Fastball,52,27,2,13,13,1,14,23,2,0,2,1819.91486,0.1710465588692866,0.074074074074074,0.25,0.0769230769230769,0.0714285714285714,79.12673304347827,0.0869565217391304,0.0,0.0869565217391304,-1.4116346025020525,0.004593458996541679,-0.45415178616511437,0.013322996798939796,-1.0841995845690413,-0.01574257796794248,-1.0158515911098995,-0.04436528653854264,-0.1832730862050607,0.10794784777478074,-1.0076331454479994,0.24084145152554448,-0.701806877583555,-0.03449450984010931,-2.284234468718161,0.6939664212378582,0.9660698019870705,60.89188366525604,87.93969849246231,73,12
