overall_rank,pitch_type_rank,pitch_type_batter_side_rank,pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,split_pitch_count,pitch_value_pitch_count,pitch_value_20_80,pitch_value_0_100,location_score_20_80,location_score_0_100,average_location_advantage,median_location_advantage,final_pitch_score_raw,final_pitch_score,final_pitch_score_0_100,pitch_value_raw,location_score_raw,pitch_value_xwoba_frontier,pitch_value_overall_rank,pitch_value_pitch_type_rank,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
52,30,23,"Garcia, Hector",815312.0,WAS_WIL3,Slider,R,36,56,56.77463339912688,77.68817204301075,80.0,99.87163029525033,0.0242057701796151,0.0137682798943797,63.74224337938881,63.74224337938881,96.14512471655328,0.5934234725016406,0.0242057701796151,0.2317524741568941,167,64,0.4166666666666667,0.1666666666666666,0.4166666666666667,52.37174538313296,62.298387096774185,282,63,55.77273253146899,75.8736559139785,180,70,54.12584227620842,67.40591397849462,240,67,49.93140912475511,50.67204301075269,368,82
53,7,5,"Rodriguez, Joe Joe",689487.0,NEW_JER6,Four-Seam,R,36,67,63.21638528456844,90.7258064516129,64.96263034468646,92.49037227214376,0.0124066558461195,0.0092359850170277,63.74025880260385,63.74025880260385,96.06953892668179,1.1576882153503667,0.0124066558461195,0.1843377758971064,70,7,0.2727272727272727,0.1363636363636363,0.5909090909090909,41.34623598667213,20.6989247311828,593,143,49.97006184966892,56.31720430107527,331,81,58.05472528917162,82.93010752688173,129,25,36.01374203999977,8.131720430107526,685,207
54,31,8,"Sechrist, Zander",801415.0,WAS_WIL3,Slider,L,34,60,68.51084059760254,95.96774193548389,52.31858515994704,62.90115532734275,0.0053084198641919,0.0,63.65316396630589,63.65316396630589,95.99395313681029,1.6214556064051189,0.0053084198641919,0.1831474989205314,31,14,0.5882352941176471,0.1176470588235294,0.2941176470588235,65.51360642845003,92.47311827956987,58,13,43.98605770906261,31.98924731182796,512,140,60.481388326590064,87.70161290322581,94,22,59.720049657511424,83.06451612903226,128,20
55,32,24,"Helt, Robert",836007.0,LAK_ERI24,Slider,R,137,213,56.79193753907055,77.82258064516128,79.64897499392515,99.10141206675225,0.0206514175904095,0.0041756382052045,63.649048775526936,63.649048775526936,95.91836734693877,0.5949392272604651,0.0206514175904095,0.2327430579446314,166,63,0.4761904761904761,0.3095238095238095,0.2142857142857142,56.93116656212051,76.68010752688173,173,34,51.74310011355227,62.634408602150536,279,103,35.60396521509618,7.190860215053764,691,141,66.09664977599269,93.9516129032258,45,9
56,33,25,"Smith, Jackson",1000333915.0,MIS_MUD,Slider,R,65,106,65.89444774084664,93.81720430107528,57.64663868452627,79.65340179717587,0.0082995339174263,0.0,63.420105023950526,63.420105023950526,95.84278155706727,1.3922728827045745,0.0082995339174263,0.1994301272016472,47,18,0.34375,0.125,0.53125,46.7864544388732,39.986559139784944,447,101,68.20702684961199,93.68279569892472,50,20,59.528056419032815,85.75268817204301,110,26,40.77903022662796,18.548387096774192,607,130
57,4,2,"Sechrist, Zander",801415.0,WAS_WIL3,Curveball,R,46,70,67.74654269741038,95.56451612903226,52.96685423306902,65.2759948652118,0.0056723514061607,0.0,63.31263615810796,63.31263615810796,95.76719576719577,1.5545069927699957,0.0056723514061607,0.1867196053840428,34,3,0.0952380952380952,0.3333333333333333,0.5714285714285714,27.750871016600136,0.4032258064516129,742,72,43.39939063645414,29.36827956989248,528,61,32.51698570491081,4.704301075268817,713,68,37.56975450910286,11.35752688172043,662,70
58,2,1,"Lovell, Justin",822485.0,WIN_CIT29,Sinker,L,59,89,72.24073370271053,97.71505376344086,42.234233101272864,21.501925545571247,-0.0003528309136603,0.0,63.23878352227922,63.23878352227922,95.69160997732426,1.948175295588356,-0.0003528309136603,0.1265163706197284,18,1,0.44,0.2,0.36,54.15903848529608,68.95161290322581,233,45,38.21201862602141,7.93010752688172,685,102,49.80407096194889,46.90860215053764,393,59,54.45767650710162,68.41397849462365,236,47
59,8,6,"Gregory, Ben",833406.0,GAT_GRI,Four-Seam,R,73,90,63.62251059984246,91.12903225806453,62.30775767033312,88.96020539152761,0.0109162378296388,0.0132601859709443,63.228084720989656,63.228084720989656,95.61602418745277,1.1932627299642191,0.0109162378296388,0.1879122260605715,67,6,0.4444444444444444,0.1111111111111111,0.4444444444444444,54.49947526666048,69.8252688172043,225,18,41.61145289136168,20.49731182795699,592,184,61.32879446664095,89.24731182795699,81,17,47.71265060399701,41.86827956989247,432,72
60,5,3,"Simpson, Garret",1000073158.0,EVA_OTT,Curveball,R,37,94,62.26122220278049,89.38172043010752,65.22245597009108,92.81129653401796,0.0125525192605827,0.0009133473406831,63.149592332973654,63.149592332973654,95.54043839758126,1.0740207813497276,0.0125525192605827,0.2032253054450223,80,12,0.6,0.0,0.4,66.41476261441463,94.08602150537637,49,12,54.6981638866912,72.17741935483872,209,40,75.73469884750602,99.26075268817203,10,3,51.26266423720997,55.51075268817204,335,51
61,9,3,"Foster, Kobe",816330.0,WAS_WIL3,Four-Seam,L,133,354,61.28893289274269,87.76881720430107,67.43586535928128,94.09499358151476,0.0137951043620698,0.0141997651241987,63.133012632704265,63.133012632704265,95.46485260770974,0.9888531767508996,0.0137951043620698,0.1867813925308262,92,13,0.0887096774193548,0.2016129032258064,0.7096774193548387,27.250805467936985,0.2688172043010753,743,240,53.95939794340647,70.16129032258065,219,45,49.59495299512989,44.89247311827957,411,118,26.5270853735326,0.5376344086021506,741,239
62,10,9,"Leak, Anthony",1000264276.0,NEW_YOR13,Changeup,L,51,60,62.88588279346133,90.59139784946235,63.572562667659305,90.7573812580231,0.0116262862525105,0.0103513057525777,63.091886755720715,63.091886755720715,95.38926681783825,1.1287378759905282,0.0116262862525105,0.2028468406626114,71,18,0.5333333333333333,0.0666666666666666,0.4,61.30821089394857,85.61827956989248,108,35,39.33183226636879,12.231182795698924,656,97,67.09115621898698,95.56451612903226,33,8,51.26266423720997,55.51075268817204,330,75
63,34,26,"Villers, Ian",677351.0,QUE_CAP,Slider,R,52,66,59.10371290578459,84.13978494623656,71.85480451907335,97.36842105263158,0.0162758510287965,0.0041158122971017,62.92904038977122,62.92904038977122,95.31368102796675,0.797439006205849,0.0162758510287965,0.243075377572908,119,40,0.2727272727272727,0.0,0.7272727272727273,41.34623598667213,20.6989247311828,594,126,55.28917664131898,74.52956989247312,193,76,75.73469884750602,99.26075268817203,11,4,25.121654756278208,0.4032258064516129,742,156
64,35,27,"Gregory, Ben",833406.0,GAT_GRI,Slider,R,49,60,61.85621769573284,88.97849462365592,64.86440715761334,92.29781771501926,0.0123515143664304,0.0,62.758674534296986,62.758674534296986,95.23809523809523,1.038544443843109,0.0123515143664304,0.238967871472582,83,28,0.6666666666666666,0.1333333333333333,0.2,71.5213143348807,97.78225806451611,16,3,46.61062092862677,42.60752688172043,426,127,58.44761359046794,84.20698924731182,119,31,67.23772558666826,94.8252688172043,40,7
65,10,4,"Wehrle, Tyler",806332.0,WIN_CIT29,Four-Seam,L,80,236,59.23802113243323,84.54301075268818,70.88074622460852,96.72657252888318,0.0157290247929483,0.0178129474623562,62.730838660085816,62.730838660085816,95.16250944822373,0.8092037246116662,0.0157290247929483,0.1905908878083491,116,19,0.18,0.2,0.62,34.243486775478424,3.897849462365592,716,224,58.43722417107106,81.58602150537635,138,24,49.80407096194889,46.90860215053764,410,117,33.69009675280584,4.704301075268817,710,220
66,6,4,"Salata, Derek",1000057774.0,SCH_BOO,Curveball,R,56,83,66.0286110246594,94.35483870967742,54.79477486197355,72.20795892169448,0.0066985271110576,0.0,62.658460175853634,62.658460175853634,95.08692365835223,1.4040249048542386,0.0066985271110576,0.2050231460230976,43,6,0.3157894736842105,0.2105263157894736,0.4736842105263157,44.64472633242772,31.85483870967742,510,64,72.17158445829527,97.31182795698923,22,10,48.43930107323537,41.66666666666667,439,46,45.377115318988494,33.33333333333333,498,61
67,36,28,"Martinez, Mason",809209.0,TRI_VAL,Slider,R,89,132,59.14347320220865,84.40860215053763,70.65021031553874,96.53401797175869,0.0155996043218114,0.0,62.59549433620768,62.59549433620768,95.01133786848072,0.8009218062012989,0.0155996043218114,0.2146007112423076,117,39,0.4857142857142857,0.2,0.3142857142857143,57.66067395075852,77.68817204301075,166,33,52.62961924549396,66.06182795698925,253,94,49.80407096194889,46.90860215053764,397,94,58.10911910126352,78.36021505376344,162,29
68,37,29,"Duby, Bill",1000270408.0,NEW_JER6,Slider,R,43,63,58.60551089905538,82.39247311827957,71.78613215017577,97.30423620025674,0.0162372990723023,0.0096690335011414,62.559697274391496,62.559697274391496,94.93575207860923,0.7537990411446196,0.0162372990723023,0.2027228243992751,132,45,0.2222222222222222,0.1851851851851851,0.5925925925925926,37.477636198440266,9.61021505376344,672,142,42.87790879413551,26.478494623655912,548,144,51.72485821273091,55.57795698924731,329,82,35.879271826620496,7.862903225806452,686,140
69,11,2,"Harris, Everette",810834.0,TRI_VAL,Changeup,R,40,96,68.99828669986968,96.23655913978494,47.45838086292873,44.03080872913993,0.0025799515206707,0.0,62.53631494878739,62.53631494878739,94.86016628873772,1.6641534088724874,0.0025799515206707,0.1705301172966663,29,7,0.5925925925925926,0.1481481481481481,0.2592592592592592,65.8473679788073,93.07795698924733,52,17,39.71176903720095,14.045698924731182,636,94,56.526826339685925,78.62903225806451,160,35,62.504374075717664,88.44086021505376,86,25
70,3,2,"Glickstein, Aaron",1000292360.0,SCH_BOO,Sinker,R,60,85,63.53826919606794,90.99462365591395,59.8961400055245,85.04492939666238,0.0095623806555394,0.0147934183215981,62.44563043890491,62.44563043890491,94.7845804988662,1.1858836109165778,0.0095623806555394,0.1863111296773699,68,5,0.3666666666666666,0.1666666666666666,0.4666666666666667,48.5418315927834,48.252688172043015,386,76,41.61145289136168,20.49731182795699,591,71,54.12584227620842,67.40591397849462,241,33,45.937643787390535,35.215053763440864,481,96
71,7,5,"Maryniak, Connor",831880.0,NEW_JER6,Curveball,R,59,121,61.84596249635934,88.84408602150538,63.71747212676576,91.01412066752246,0.0117076369216771,0.0047522631018752,62.407415385481265,62.407415385481265,94.70899470899471,1.0376461404715644,0.0117076369216771,0.225310697804955,84,13,0.7586206896551724,0.0689655172413793,0.1724137931034483,78.56483394931665,99.59677419354838,4,1,70.10671070377273,95.36290322580643,36,13,66.79310302490012,95.29569892473118,36,6,69.44118232452458,97.17741935483872,22,9
72,3,2,"Valdez, Alex",677678.0,EVA_OTT,Cutter,R,43,56,67.9422346631519,95.83333333333334,49.01013130460432,50.96277278562259,0.003451088143416,0.0,62.26260365558762,62.26260365558762,94.63340891912321,1.5716486149079505,0.003451088143416,0.1996829220340842,32,3,0.5333333333333333,0.1333333333333333,0.3333333333333333,61.30821089394857,85.61827956989248,109,8,55.00922323123214,73.11827956989248,202,5,58.44761359046794,84.20698924731182,123,7,56.5876846870294,74.39516129032258,199,10
73,38,30,"Nova, Fraynel",805843.0,LAK_ERI24,Slider,R,126,267,54.91373588754797,71.50537634408603,79.39654299408133,98.90885750962772,0.0205097048807425,0.0140759550321049,62.25857801950798,62.25857801950798,94.5578231292517,0.4304183033314318,0.0205097048807425,0.2328682277703172,213,74,0.3888888888888889,0.1851851851851851,0.4259259259259259,50.24401549960543,54.97311827956989,337,75,64.47673855416909,89.51612903225806,79,31,51.72485821273091,55.57795698924731,334,84,49.19182295116908,48.11827956989247,387,88
74,4,3,"Webster, Evan",804248.0,FLO_Y'A,Cutter,R,32,108,73.45879362034657,98.11827956989248,35.94648918335172,5.58408215661104,-0.0038827052118953,-0.0004525386800975,62.20510228924811,62.20510228924811,94.48223733938019,2.0548711569661533,-0.0038827052118953,0.1473869727164208,15,1,0.5769230769230769,0.0384615384615384,0.3846153846153846,64.64711009579176,91.06182795698923,68,6,53.95939794340647,70.16129032258065,233,6,70.74803963874504,98.252688172043,14,1,52.49151511024522,60.41666666666666,298,19
75,8,6,"Binns, Malik",702238.0,NEW_JER6,Curveball,R,28,55,65.60606991997636,93.14516129032258,54.0856388364481,69.83311938382542,0.0063004254925549,0.0,62.14994059491788,62.14994059491788,94.4066515495087,1.36701245047582,0.0063004254925549,0.1868255215262035,52,8,0.5384615384615384,0.1538461538461538,0.3076923076923077,61.70102256475365,86.29032258064517,101,22,44.65094705801886,35.14784946236559,480,57,55.78806201246208,75.13440860215054,181,20,58.63576947542148,79.83870967741935,149,32
76,5,2,"Correa, Nelvin",673388.0,QUE_CAP,Cutter,L,47,88,71.4904701445458,97.31182795698923,40.28294626502286,14.377406931964057,-0.0014482631293604,0.0,62.12821298068891,62.12821298068891,94.33106575963718,1.882456019024264,-0.0014482631293604,0.1397116303940513,21,2,0.5833333333333334,0.0416666666666666,0.375,65.13812468429812,91.86827956989248,61,5,49.21018830800463,53.69623655913978,346,12,70.33248470468163,97.78225806451611,17,3,53.25954690589226,63.50806451612904,271,16
77,12,10,"Parsons, Billy",698892.0,SUS_COU1,Changeup,L,43,61,67.812177587384,95.6989247311828,48.69091016149309,49.61489088575096,0.0032718807006145,0.0,62.07579735961673,62.07579735961673,94.25547996976569,1.5602562757246172,0.0032718807006145,0.2345391693450927,33,8,0.8235294117647058,0.0588235294117647,0.1176470588235294,80.0,100.0,1,1,66.86607354079266,91.93548387096774,61,5,68.10804358704804,96.50537634408605,28,6,73.8156920246805,99.32795698924733,6,1
78,39,31,"Dill, Austin",1000429156.0,TRI_VAL,Slider,R,60,70,58.36023001245736,81.45161290322581,70.58051605416472,96.46983311938384,0.0155604786854671,0.0,62.02631582496956,62.02631582496956,94.17989417989418,0.7323136814376219,0.0155604786854671,0.2410050768284194,139,49,0.2105263157894736,0.2631578947368421,0.5263157894736842,36.581749931691824,7.661290322580645,686,145,52.786063798189545,66.33064516129032,251,93,41.61545162966769,16.532258064516128,621,129,41.17315180597315,19.892473118279568,595,128
79,11,7,"Langhorne, Miles",695680.0,SUS_COU1,Four-Seam,R,40,70,58.59318577122598,82.25806451612904,69.91897689684157,96.0847240051348,0.015189097455698,0.0020109482516108,61.990923108910664,61.990923108910664,94.10430839002267,0.7527194225550011,0.015189097455698,0.2480987047138745,133,22,0.4285714285714285,0.3333333333333333,0.238095238095238,53.28362961893046,65.59139784946237,257,23,39.33183226636879,12.231182795698924,654,207,32.51698570491081,4.704301075268817,707,232,64.19485675820002,91.1962365591398,66,3
80,13,11,"Drakeford, Dosie",836144.0,NEW_JER6,Changeup,L,54,71,65.96355447284866,93.9516129032258,52.61274414117486,63.928112965340176,0.0054735576689412,0.0,61.95831137334651,61.95831137334651,94.02872260015117,1.398326281384887,0.0054735576689412,0.1427568405437235,46,11,0.3571428571428571,0.2857142857142857,0.3571428571428571,47.8123242041454,44.825268817204304,411,90,73.9060784120942,98.11827956989248,17,3,38.69094472528155,10.81989247311828,663,101,54.68589166923675,69.08602150537635,229,57
81,14,12,"Cooper, Garrett",1000327042.0,NEW_YOR13,Changeup,L,114,198,63.80512103085006,91.53225806451611,57.5345975082509,79.33247753530168,0.0082366351617452,0.0031961093671779,61.923963974070304,61.923963974070304,93.95313681027967,1.209258476110057,0.0082366351617452,0.2018595298105883,64,15,0.4285714285714285,0.1632653061224489,0.4081632653061224,53.28362961893046,65.59139784946237,253,64,55.28917664131898,74.52956989247312,188,23,54.56683934909204,70.02688172043011,223,45,50.61062091682392,52.48655913978495,354,78
82,12,8,"Foster, Kobe",816330.0,WAS_WIL3,Four-Seam,R,220,354,61.28893289274269,87.76881720430107,63.39357992107132,90.5648267008986,0.0115258071927308,0.0037380954902411,61.920327001241276,61.920327001241276,93.87755102040816,0.9888531767508996,0.0115258071927308,0.1867813925308262,92,13,0.0887096774193548,0.2016129032258064,0.7096774193548387,27.250805467936985,0.2688172043010753,743,240,53.95939794340647,70.16129032258065,219,45,49.59495299512989,44.89247311827957,411,118,26.5270853735326,0.5376344086021506,741,239
83,4,3,"Colon, Jeffrey",681738.0,TRO_AIG,Sinker,R,26,56,64.26338634334012,92.33870967741936,56.40828842124309,76.25160462130937,0.007604336908191,0.0,61.906856966711004,61.906856966711004,93.80196523053665,1.249400189623286,0.007604336908191,0.1729138911051612,58,4,0.4117647058823529,0.0588235294117647,0.5294117647058824,51.99626363898104,60.88709677419355,290,57,44.65094705801886,35.14784946236559,481,42,68.10804358704804,96.50537634408605,26,3,40.9258598346193,18.884408602150536,603,108
84,40,32,"Bice, Emmett",828456.0,NEW_YOR13,Slider,R,127,260,57.68363869515253,79.43548387096774,71.74487448245341,97.17586649550704,0.0162141374450478,0.0096690335011414,61.90200943134279,61.90200943134279,93.72637944066516,0.6730477189382731,0.0162141374450478,0.228444593145658,154,58,0.3544303797468354,0.1518987341772152,0.4936708860759494,47.6045531124447,44.354838709677416,415,93,51.9647298965377,63.575268817204304,272,101,56.04055108632339,76.20967741935483,178,54,43.780673478602914,29.56989247311828,525,114
85,13,5,"Cameron, Zach",1000084075.0,WIN_CIT29,Four-Seam,L,48,98,70.92657330592881,97.17741935483872,40.592335405974055,15.340179717586649,-0.0012745752707178,-0.0001193068725173,61.82630193594238,61.82630193594238,93.65079365079364,1.833061520401222,-0.0012745752707178,0.2062576352171025,22,3,0.4102564102564102,0.1025641025641025,0.4871794871794871,51.8807307946266,60.3494623655914,296,30,51.10987216216536,60.14784946236559,295,66,62.43694095747673,90.45698924731182,72,12,44.29917595667687,30.241935483870968,520,117
86,41,33,"Long, Maddox",1000248716.0,WAS_WIL3,Slider,R,137,226,58.51886017695627,81.85483870967742,69.45064669134122,95.50706033376125,0.0149261817299524,0.0,61.79839613127175,61.79839613127175,93.57520786092215,0.7462088780504127,0.0149261817299524,0.1994198206758794,136,47,0.6,0.0666666666666666,0.3333333333333333,66.41476261441463,94.08602150537637,45,10,48.85675875374216,51.88172043010753,359,119,67.09115621898698,95.56451612903226,34,8,56.5876846870294,74.39516129032258,192,38
87,14,6,"Rodriguez, Joe Joe",689487.0,NEW_JER6,Four-Seam,L,31,67,63.21638528456844,90.7258064516129,58.3435468623545,81.57894736842105,0.008690770948905,0.0024322541609212,61.754533757904255,61.754533757904255,93.49962207105065,1.1576882153503667,0.008690770948905,0.1843377758971064,70,7,0.2727272727272727,0.1363636363636363,0.5909090909090909,41.34623598667213,20.6989247311828,593,143,49.97006184966892,56.31720430107527,331,81,58.05472528917162,82.93010752688173,129,25,36.01374203999977,8.131720430107526,685,207
88,42,34,"Garcia, Andrew",1000190083.0,EVA_OTT,Slider,R,143,216,60.36397751419922,86.4247311827957,64.87146683731584,92.3620025673941,0.0123554775974813,0.0,61.7162243111342,61.7162243111342,93.42403628117914,0.9078317841077076,0.0123554775974813,0.1789524429997117,102,34,0.2222222222222222,0.1388888888888889,0.6388888888888888,37.477636198440266,9.61021505376344,673,143,62.0458900253069,87.76881720430107,92,36,57.72731837142468,81.72043010752688,137,38,32.18134095869034,3.091397849462365,722,150
89,43,9,"Balzan, Jackson",827496.0,SUS_COU1,Slider,L,51,65,66.63353919467977,94.89247311827955,50.16376293330988,55.26315789473685,0.004098724988834,0.0,61.6926063162688,61.6926063162688,93.34845049130763,1.457013539680415,0.004098724988834,0.1886489915380041,39,16,0.3888888888888889,0.1111111111111111,0.5,50.24401549960543,54.97311827956989,335,74,61.93807013088156,87.36559139784946,93,37,61.32879446664095,89.24731182795699,79,18,43.27513356248082,27.1505376344086,529,116
90,44,35,"Fauci, Sonny",688649.0,NEW_JER6,Slider,R,60,87,62.77072204923903,90.45698924731182,59.10469318988379,83.1193838254172,0.0091180706121568,0.0001308636095651,61.67091339143246,61.67091339143246,93.27286470143613,1.1186503797813478,0.0091180706121568,0.2287446014745606,72,23,0.4666666666666667,0.1333333333333333,0.4,56.2016591734825,74.66397849462365,188,40,68.20702684961199,93.68279569892472,47,18,58.44761359046794,84.20698924731182,117,29,51.26266423720997,55.51075268817204,328,66
