leaderboard,leaderboard_rank,pitcher_name,pitcher_team,pitch_type,batter_side,pitch_count,split_batted_ball_count,split_terminal_pa_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,final_pitch_score_20_80,raw_pitch_score_20_80,groundball_score_20_80,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,stuff_plus_20_80,execution_plus_20_80,movement_quality_20_80,archetype,platoon_category,quadrant_label,overall_rank,pitch_type_rank,pitch_type_batter_side_rank
Best Overall Pitches,224,"Pardinho, Eric",OTT_TIT,Slider,R,121,30,32,0.28125,0.6666666666666666,0.2,0.1333333333333333,57.592682541680986,53.2014027495426,67.30904157849375,68,7,55.66316543383741,373,70,50.010572040579646,765,95,67.6892757459696,65,6,67.83900205667055,56.17685164731903,58.63307098364825,56.506447831184055,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,224,89,66
Best Overall Pitches,225,"Garcia, Brett",OTT_TIT,Four-Seam,L,105,38,32,0.25,0.2894736842105263,0.2894736842105263,0.4210526315789473,57.59222369131838,58.71943301348914,44.00538823758762,1082,132,53.53283483417195,460,43,41.61601953395729,1253,202,49.51566845552937,768,76,54.9620686062533,50.66949345208104,60.74608837456673,32.09847596717468,Soft-Speed Separation,Balanced Weapon,Elite Weapon,225,39,17
Best Overall Pitches,226,"Milburn, Isaac",FLO_Y'A,Slider,L,79,14,18,0.2777777777777778,0.3571428571428571,0.2857142857142857,0.3571428571428571,57.536380008421176,54.91256877076456,48.18611009941132,823,81,55.426462033874586,376,67,41.96873182415151,1229,115,53.55248889025259,526,52,63.65860622961996,52.27822111398361,60.0504031597325,69.16764361078546,Tight High-Spin Breakers,Reverse Split Weapon,Elite Weapon,226,90,24
Best Overall Pitches,227,"Johnson, Preston",MIS_MUD,Four-Seam,R,28,10,5,0.4,0.2,0.0,0.8,57.5197367487313,49.98904603869417,38.47754488695408,1344,204,63.75842171256616,156,14,68.77486587891195,3,1,25.57969787787638,1518,249,75.09134840548462,56.972518292313936,58.2254577912078,33.29425556858148,Soft-Speed Separation,Right-Handed Killer,Elite Weapon,227,40,23
Best Overall Pitches,228,"Cook, Cole",SCH_BOO,Curveball,L,49,7,8,0.5,0.5714285714285714,0.0,0.4285714285714285,57.51902640136319,63.80042863616939,61.425062661853005,197,21,70.57547963149563,72,13,68.77486587891195,80,4,49.04074840438546,809,55,42.8624211868154,52.06538383080495,60.107763722645245,73.73974208675264,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,228,34,12
Best Overall Pitches,229,"Plumadore, Carson",WIN_CIT29,Slider,L,37,8,8,0.375,0.125,0.125,0.75,57.51311768659781,62.94759395027143,33.84391149009949,1488,139,62.05415723283379,200,35,57.04718222995426,338,43,28.737916217983376,1509,143,44.83267307135936,78.91081333116743,49.79651552199832,78.24150058616647,Tight High-Spin Breakers,Right-Handed Killer,Development Target,229,91,25
Best Overall Pitches,230,"Calderon, Jean",LAK_ERI24,Four-Seam,R,51,13,14,0.1428571428571428,0.3076923076923077,0.0769230769230769,0.6153846153846154,57.48331490046132,54.9702238888686,45.13096720038632,1010,111,46.22884420674752,868,125,61.55782978724568,165,15,37.24081174904066,1379,217,63.34719392751101,46.28133787512407,62.27755830316697,28.08909730363424,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,230,41,24
Best Overall Pitches,231,"Glickstein, Aaron",SCH_BOO,Four-Seam,R,75,32,24,0.2083333333333333,0.34375,0.34375,0.3125,57.46589250512176,56.14013035943437,47.35867556425871,867,83,50.692394034618005,603,77,36.5237358442783,1403,234,56.37232669391955,386,19,60.55933751172567,45.01467204263805,62.739269688764495,39.062133645955456,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,231,42,25
Best Overall Pitches,232,"Brothers, Kellen",SUS_COU1,Four-Seam,L,181,54,39,0.1538461538461538,0.1851851851851851,0.1666666666666666,0.6481481481481481,57.452331279869625,51.48415220666567,37.56225927769886,1397,206,46.977971450585926,828,112,53.13795434696837,535,65,35.17132394783095,1434,228,71.37808245067887,49.54369894767052,60.98207312224087,42.29777256740915,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,232,43,18
Best Overall Pitches,233,"Anderson, Colt",WAS_WIL3,Four-Seam,R,146,56,47,0.1276595744680851,0.4285714285714285,0.25,0.3214285714285714,57.44478204120417,60.98296092613752,52.59909428689188,556,28,45.19281716739654,958,147,45.319498580996566,1093,187,55.80835913318615,405,21,49.18903130969303,38.44933510922439,65.22938048596642,44.9706916764361,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,233,44,26
Best Overall Pitches,234,"Brothers, Kellen",SUS_COU1,Four-Seam,R,170,47,36,0.2222222222222222,0.1914893617021276,0.2127659574468085,0.5957446808510638,57.43932730026073,51.48415220666567,37.9517425156798,1380,216,51.63920763446932,546,68,48.81285115728184,862,136,38.48135577788792,1340,204,71.33473585198256,49.54369894767052,60.96384590849539,42.29777256740915,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,234,45,27
Best Overall Pitches,235,"Boies, Emiles",QUE_CAP,Slider,R,55,12,10,0.1,0.25,0.1666666666666666,0.5833333333333334,57.42969667412636,55.01313179868461,41.56663381819048,1184,145,43.30724795577776,1109,155,53.13795434696837,539,73,39.26531068500668,1312,154,63.06834805015711,66.14170639815273,54.58022321100587,68.32356389214537,Tight High-Spin Breakers,,Elite Weapon,235,92,67
Best Overall Pitches,236,"McCartney, Seth",MIS_MUD,Sinker,L,67,17,19,0.0,0.4117647058823529,0.2941176470588235,0.2941176470588235,57.37187461218937,56.74844711703744,51.560745066308215,627,61,36.49019003684828,1381,111,41.18031611665856,1265,107,57.53343637778241,332,33,58.82653876754388,49.281877652202,60.96978387783662,29.777256740914417,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,236,15,7
Best Overall Pitches,237,"Gartland, Chad",TRI_VAL,Changeup,L,44,18,17,0.0588235294117647,0.3333333333333333,0.2222222222222222,0.4444444444444444,57.3587925748954,59.170531486974255,46.71511537025113,906,86,40.50022410680679,1291,89,47.92565050298717,928,73,48.038139407526096,861,75,53.13140178004477,50.987865548698046,60.29670877820715,44.83001172332942,Soft-Speed Separation,,Elite Weapon,237,31,19
Best Overall Pitches,238,"Cerda, Junior",EVA_OTT,Slider,R,54,5,9,0.3333333333333333,0.4,0.2,0.4,57.34578678662858,49.41502183254881,50.83390061189966,656,76,59.21371643327984,238,50,50.010572040579646,764,94,50.84544459873232,661,76,75.8509050128147,58.654373908852754,57.33616155787622,66.35404454865181,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,238,93,68
Best Overall Pitches,239,"Castro, Alexander",TRO_AIG,Slider,R,71,13,15,0.3333333333333333,0.4615384615384615,0.2307692307692307,0.3076923076923077,57.33678755567402,50.20504483958288,54.63585621957522,441,44,59.21371643327984,239,51,47.123757603913134,976,118,56.67600153431445,371,34,73.9775205598867,51.13454349410768,60.20957182529173,59.46072684642439,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,239,94,69
Best Overall Pitches,240,"Ortiz, Julio",GAT_GRI,Four-Seam,R,176,36,41,0.1951219512195122,0.3055555555555556,0.1388888888888889,0.5555555555555556,57.26588402147559,59.40446845308883,44.99895485289758,1026,117,49.79176646402773,666,87,55.74410626895896,386,53,41.01987642951056,1244,178,52.27585368104468,54.586260537728265,58.78545968993244,20.84407971864009,Soft-Speed Separation,Balanced Weapon,Elite Weapon,240,46,28
Best Overall Pitches,241,"Agosto, Justus",TRI_VAL,Four-Seam,L,45,16,12,0.0833333333333333,0.5,0.0625,0.4375,57.25029269332744,53.46278746748953,57.01207847437245,295,14,42.171071635956174,1190,185,62.91102405443311,139,14,48.47678084365207,833,90,66.08780488694923,48.70195502061401,61.02193446108843,34.841735052754984,Soft-Speed Separation,Left-Handed Killer,Command/Deception Weapon,241,47,19
Best Overall Pitches,242,"Morgan, Cooper",QUE_CAP,Changeup,R,59,17,15,0.2666666666666666,0.2941176470588235,0.1764705882352941,0.5294117647058824,57.2332357814798,65.63529576065925,44.29230052222259,1073,76,54.66901115399353,423,24,52.21813602155992,644,47,42.67123242433775,1171,80,37.62842916339443,38.55333266498216,64.892950587424,65.50996483001171,Tight High-Spin Breakers,,Command/Deception Weapon,242,32,13
Best Overall Pitches,243,"Perdomo, Rafael",QUE_CAP,Slider,R,46,7,11,0.3636363636363636,0.1428571428571428,0.1428571428571428,0.7142857142857143,57.23081641219565,47.4725948745652,34.94715753696963,1460,170,61.279491560228166,208,45,55.37179885153173,392,45,30.99378646091694,1482,173,80.0,57.852352978868254,57.48281807170983,61.43024618991793,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,243,95,70
Best Overall Pitches,244,"Sechrist, Zander",WAS_WIL3,Curveball,R,54,18,13,0.1538461538461538,0.1666666666666666,0.2777777777777778,0.5555555555555556,57.206598339203175,59.13200896863747,36.418152266129816,1429,83,46.977971450585926,834,54,42.71334665900597,1211,68,41.01987642951056,1243,80,52.713973537189815,42.62167566992102,63.29423072117643,79.71864009378663,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,244,35,23
Best Overall Pitches,245,"Hickey, Matt",GAT_GRI,Curveball,L,26,4,6,0.5,1.0,0.0,0.0,57.20159040104212,65.48903852146994,80.0,5,1,70.57547963149563,76,15,68.77486587891195,103,10,76.11119131958824,28,10,37.86421145337722,46.76370120257312,61.69754965412146,68.81594372801877,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,245,36,13
Best Overall Pitches,246,"Odonnell, Brendan",NEW_ENG23,Slider,L,85,13,21,0.6190476190476191,0.3846153846153846,0.0769230769230769,0.5384615384615384,57.15500392212968,57.23857251913991,49.88341170998077,730,70,78.69102477307833,14,1,61.55782978724568,169,25,42.09960919535911,1200,111,56.96001052910583,60.79725474949778,56.24633508364305,60.93786635404454,Tight High-Spin Breakers,Reverse Split Weapon,Elite Weapon,246,96,26
Best Overall Pitches,247,"Aldeano, Austin",TRO_AIG,Sinker,R,25,12,7,0.1428571428571428,0.25,0.25,0.5,57.1047406886462,54.3183358545629,41.56663381819048,1183,113,46.22884420674752,866,38,45.319498580996566,1063,92,44.52900791851833,1050,110,63.6063519681739,45.43660018210996,62.07112493435682,30.90269636576788,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,247,16,9
Best Overall Pitches,248,"Langrell, Connor",MIS_MUD,Curveball,R,59,11,10,0.2,0.5454545454545454,0.1818181818181818,0.2727272727272727,57.09080606304714,56.35208708357808,59.8203411391328,227,27,50.12430587470722,628,49,51.71641693497349,663,44,58.88454582809556,283,32,58.81448368180831,53.25514344696499,59.05092655329118,78.17116060961311,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,248,37,24
Best Overall Pitches,249,"Dima, Josh",GAT_GRI,Four-Seam,L,92,23,18,0.1666666666666666,0.4347826086956521,0.3478260869565217,0.217391304347826,57.08846004897237,59.29783022964635,52.98283204232497,530,35,47.85195323506406,766,96,36.14131137746446,1410,229,62.37980723216654,165,8,51.933262960733096,52.46389528733855,59.35131014536118,39.90621336459554,Soft-Speed Separation,Balanced Weapon,Elite Weapon,249,48,20
Best Overall Pitches,250,"Brouwer, Adam",LAK_ERI24,Four-Seam,R,97,48,29,0.2068965517241379,0.2708333333333333,0.1875,0.5416666666666666,57.0861881108993,56.05817120230823,42.85375420620564,1140,147,50.59444780015063,611,80,51.18334040547541,701,105,41.89715930176251,1214,166,59.48489423094513,52.21405907480872,59.44400990729047,34.06799531066823,Soft-Speed Separation,Right-Handed Killer,Elite Weapon,250,49,29
Best Overall Pitches,251,"Good, Ty",GAT_GRI,Cutter,R,40,17,14,0.0714285714285714,0.2941176470588235,0.1176470588235294,0.5882352941176471,57.05254402747926,58.578828128888304,44.29230052222259,1068,29,41.3595171217979,1237,28,57.73704597401059,294,9,38.95568143597658,1328,31,53.49121445752483,75.62517429592246,50.411936234813,40.11723329425557,Soft-Speed Separation,,Elite Weapon,251,11,6
Best Overall Pitches,252,"Fauci, Sonny",NEW_JER6,Slider,R,82,16,20,0.45,0.3125,0.25,0.4375,57.05134204219623,55.00982424744685,45.427994982235965,990,122,67.1669506720309,103,18,45.319498580996566,1065,129,48.47678084365207,834,99,61.81488356327813,60.84034472550415,56.08449849337895,62.274325908558026,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,252,97,71
Best Overall Pitches,253,"Glickstein, Aaron",SCH_BOO,Four-Seam,L,108,35,26,0.5769230769230769,0.2285714285714285,0.1142857142857142,0.6571428571428571,57.00383327580792,56.14013035943437,40.242738561946304,1273,174,75.81937033836444,28,1,58.052412257007774,287,32,34.60317884961064,1439,229,59.01914008067955,45.01467204263805,62.09161777073079,39.062133645955456,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,253,50,21
Best Overall Pitches,254,"Scafidi, Christian",LAK_ERI24,Curveball,R,35,8,7,0.2857142857142857,0.75,0.25,0.0,56.9995838419442,61.29222962132539,72.4575231305544,38,6,55.96749837664676,362,38,45.319498580996566,1100,58,76.11119131958824,16,4,46.98341035672144,50.83912929496141,59.850301985775054,74.16178194607268,Tight High-Spin Breakers,,Elite Weapon,254,38,25
Best Overall Pitches,255,"Boies, Emiles",QUE_CAP,Curveball,L,28,7,5,0.2,0.4285714285714285,0.1428571428571428,0.4285714285714285,56.98010419771121,63.523978413350775,52.59909428689188,567,42,50.12430587470722,653,54,55.37179885153173,441,23,49.04074840438546,812,56,41.71106436121892,45.66921467529895,61.80715165758632,75.07620164126612,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,255,39,14
Best Overall Pitches,256,"Vega, Lucas",TRO_AIG,Slider,L,40,9,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,56.9555480282815,66.74684995172252,46.71511537025113,952,93,74.36273403090088,37,4,58.35025819094956,284,36,41.01987642951056,1258,118,34.10917687358579,80.0,47.49031525550648,77.67878077373973,Tight High-Spin Breakers,Right-Handed Killer,Development Target,256,98,27
Best Overall Pitches,257,"Morgan, Marcus",JOL_SLA,Sinker,L,60,14,15,0.4,0.2857142857142857,0.2142857142857142,0.5,56.95343757752278,58.063540148282655,43.77312591193076,1093,96,63.75842171256616,162,4,48.67026533784162,876,71,44.52900791851833,1073,100,54.36319824574974,54.889326843457646,58.23120131720286,28.22977725674092,Soft-Speed Separation,Balanced Weapon,Elite Weapon,257,17,8
Best Overall Pitches,258,"Langhorne, Miles",SUS_COU1,Four-Seam,L,30,12,7,0.0,0.4166666666666667,0.3333333333333333,0.25,56.93418215836734,59.09666841769633,51.863596922311785,608,44,36.49019003684828,1410,225,37.501042815024775,1359,224,60.32009961905328,227,13,51.88838088659971,48.42248085145078,60.6861125772224,25.205158264947244,Soft-Speed Separation,Right-Handed Killer,Command/Deception Weapon,258,51,22
Best Overall Pitches,259,"Perozzi, John",SUS_COU1,Slider,L,63,16,16,0.3125,0.25,0.125,0.625,56.93363145887029,64.1365647506352,41.56663381819048,1221,116,57.79349603350287,300,52,57.04718222995426,347,45,36.63346206825085,1406,133,40.12678711141883,66.06103307276464,53.915867808767786,65.93200468933176,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,259,99,28
Best Overall Pitches,260,"Perez, Kelvin",WAS_WIL3,Slider,R,103,26,25,0.24,0.3076923076923077,0.1538461538461538,0.5384615384615384,56.933006001339024,47.04715143048432,45.13096720038632,1007,124,52.851129042279005,502,92,54.34079369557941,474,60,42.09960919535911,1194,139,80.0,63.0509849922432,55.07021285811547,67.05744431418523,Tight High-Spin Breakers,,Elite Weapon,260,100,72
Best Overall Pitches,261,"O'Dell, Casey",JOL_SLA,Four-Seam,L,51,18,16,0.0625,0.3333333333333333,0.1111111111111111,0.5555555555555556,56.90041808020598,55.12723524276352,46.71511537025113,892,87,40.7508512361792,1275,204,58.35025819094956,260,28,41.01987642951056,1238,178,61.03784470090508,50.49254343350979,59.8443205350965,30.69167643610785,Soft-Speed Separation,Balanced Weapon,Elite Weapon,261,52,23
Best Overall Pitches,262,"Zeplin, Blane",JOL_SLA,Slider,R,77,13,16,0.375,0.3076923076923077,0.3076923076923077,0.3846153846153846,56.86995774608808,53.084639717420906,45.13096720038632,1009,126,62.05415723283379,194,44,39.90672151224686,1305,151,51.817204087996,619,72,65.70236647964481,60.66045587225395,55.89929787092071,74.30246189917936,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,262,101,73
Best Overall Pitches,263,"Rodriguez, Leonardo",NEW_JER6,Slider,R,39,5,9,0.4444444444444444,0.0,0.4,0.6,56.84861399337295,55.0651668215716,26.121189162008505,1516,176,66.78822523209035,107,20,31.246278202247336,1459,170,38.21257123830435,1345,157,61.009990727576096,65.7690395520095,53.90876560897722,65.36928487690503,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,263,102,74
Best Overall Pitches,264,"Jones, Breyln",NEW_JER6,Four-Seam,L,28,6,7,0.2857142857142857,0.1666666666666666,0.3333333333333333,0.5,56.825002343098944,52.59213055201864,36.418152266129816,1423,218,55.96749837664676,348,27,37.501042815024775,1345,220,44.52900791851833,1040,133,66.701703188953,42.24918929495898,62.90231721705634,33.92731535756155,Soft-Speed Separation,Left-Handed Killer,Command/Deception Weapon,264,53,24
Best Overall Pitches,265,"Hughes, Grif",EVA_OTT,Four-Seam,R,27,7,6,0.6666666666666666,0.2857142857142857,0.1428571428571428,0.5714285714285714,56.820044685984726,52.65260392450063,43.77312591193076,1086,138,80.0,7,1,55.37179885153173,399,55,40.0172674326512,1284,189,66.54407312944761,50.16545614469751,59.85719634749344,52.42672919109027,Soft-Speed Separation,Balanced Weapon,Elite Weapon,265,54,30
Best Overall Pitches,266,"Miner, Jace",DOW_EAS1,Changeup,L,67,16,18,0.1666666666666666,0.4375,0.1875,0.375,56.81881192083989,63.28519095678936,53.15071731032696,524,58,47.85195323506406,789,54,51.18334040547541,712,60,52.424553768785806,599,57,41.73059417029116,37.9117606436702,64.55829540514605,57.70222743259085,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,266,33,20
Best Overall Pitches,267,"Hensey, Rob",SUS_COU1,Four-Seam,R,143,34,28,0.3928571428571428,0.2647058823529412,0.2058823529411764,0.5294117647058824,56.78460878114045,62.18812911733542,42.47518938620118,1157,152,63.27148900407119,178,16,49.45868104533458,829,128,42.67123242433775,1167,155,44.1763946633522,51.29484670074144,59.37408003806198,35.54513481828839,Soft-Speed Separation,Balanced Weapon,Elite Weapon,267,55,31
Best Overall Pitches,268,"Kaminer, Brandon",DOW_EAS1,Four-Seam,R,121,43,36,0.0555555555555555,0.3255813953488372,0.2558139534883721,0.4186046511627907,56.77516273500974,59.49682228604732,46.23618685378037,962,99,40.277444436253546,1305,216,44.77402492290551,1145,190,49.67029358845994,762,63,50.424623782588725,50.37066831169188,59.71552885742906,41.45369284876905,Soft-Speed Separation,Balanced Weapon,Elite Weapon,268,56,32
Best Overall Pitches,269,"Alpern, Liam",FLO_Y'A,Four-Seam,L,86,19,21,0.1428571428571428,0.3157894736842105,0.2105263157894736,0.4736842105263157,56.77253465962738,53.94780090606674,45.63122451718573,980,105,46.22884420674752,867,123,49.02297762803584,843,120,46.191228097522014,986,118,63.36358008460223,50.51892828219601,59.65494471161106,46.02579132473623,Soft-Speed Separation,Left-Handed Killer,Elite Weapon,269,57,25
Best Overall Pitches,270,"Vitas, Ben",JOL_SLA,Splitter,R,36,9,8,0.125,0.4444444444444444,0.2222222222222222,0.3333333333333333,56.77053919830246,63.90619440952729,53.579757439665336,507,5,45.01151243551012,1001,10,47.92565050298717,946,7,55.05640238554163,479,6,40.120677038777885,53.24377755467651,58.60638202652496,53.05978898007034,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,270,11,5
